,SurveyDate,Zone,DataType,DataCount
634,3/29/2011,II,Western Gull,1
635,3/29/2011,III,Great Blue Heron,2
636,3/29/2011,III,Juvenile Gull,1
637,3/29/2011,III,People,0
638,3/29/2011,III,Red-breasted Merganser,1
639,3/29/2011,III,Snowy Egret,1
640,3/29/2011,III,Spotted Sandpiper,1
641,3/29/2011,III,Western Gull,3
642,3/29/2011,III Boulders,Bird,0
643,3/29/2011,III Rocky Outcrop,Brown Pelican,91
644,3/29/2011,III Rocky Outcrop,Cormorant,1
645,3/29/2011,III Rocky Outcrop,Great Blue Heron,1
646,3/29/2011,III Rocky Outcrop,Snowy Egret,2
647,3/29/2011,III Rocky Outcrop,Tern,65
648,3/29/2011,III Rocky Outcrop,Unidentified Gull,42
649,4/13/2011,I,People,37
650,4/13/2011,I,Snowy Egret,1
651,4/13/2011,I,Spotted Sandpiper,1
652,4/13/2011,I,Western Gull,1
653,4/13/2011,II,People,0
654,4/13/2011,II,Red-breasted Merganser,1
655,4/13/2011,II,Spotted Sandpiper,1
656,4/13/2011,II,Western Gull,1
657,4/13/2011,II,Whimbrel,1
658,4/13/2011,III,European Starling,1
659,4/13/2011,III,Great Blue Heron,1
660,4/13/2011,III,People,0
661,4/13/2011,III,Snowy Egret,1
662,4/13/2011,III,Western Gull,2
663,4/13/2011,III Boulders,Bird,0
664,4/13/2011,III Boulders,People,0
665,4/13/2011,III Rocky Outcrop,Brown Pelican,1
666,4/13/2011,III Rocky Outcrop,Cormorant,3
667,4/13/2011,III Rocky Outcrop,Great Blue Heron,1
668,4/13/2011,III Rocky Outcrop,Tern,35
669,4/13/2011,III Rocky Outcrop,Unidentified Gull,22
670,4/14/2011,I,People,92
671,4/14/2011,I,Spotted Sandpiper,1
672,4/14/2011,II,Great Blue Heron,1
673,4/14/2011,II,People,1
674,4/14/2011,II,Snowy Egret,1
675,4/14/2011,II,Western Gull,2
676,4/14/2011,II,Whimbrel,1
677,4/14/2011,III,Great Blue Heron,1
678,4/14/2011,III,Juvenile Gull,5
679,4/14/2011,III,People,0
680,4/14/2011,III,Spotted Sandpiper,2
681,4/14/2011,III,Western Gull,5
682,4/14/2011,III,Whimbrel,1
683,4/14/2011,III Boulders,Bird,0
684,4/14/2011,III Boulders,People,0
685,4/14/2011,III Rocky Outcrop,Brown Pelican,1
686,4/14/2011,III Rocky Outcrop,Cormorant,1
687,4/14/2011,III Rocky Outcrop,Great Blue Heron,1
688,4/14/2011,III Rocky Outcrop,Snowy Egret,3
689,4/14/2011,III Rocky Outcrop,Tern,31
690,4/14/2011,III Rocky Outcrop,Unidentified Gull,38
691,4/15/2011,I,People,47
692,4/15/2011,I,Snowy Egret,1
693,4/15/2011,I,Western Gull,1
694,4/15/2011,II,People,0
695,4/15/2011,II,Snowy Egret,1
696,4/15/2011,II,Western Gull,2
697,4/15/2011,II,Whimbrel,1
698,4/15/2011,III,Great Blue Heron,3
699,4/15/2011,III,People,0
700,4/15/2011,III,Snowy Egret,1
701,4/15/2011,III,Spotted Sandpiper,1
702,4/15/2011,III Boulders,Bird,0
703,4/15/2011,III Rocky Outcrop,Brown Pelican,14
704,4/15/2011,III Rocky Outcrop,Cormorant,3
705,4/15/2011,III Rocky Outcrop,Great Blue Heron,1
706,4/15/2011,III Rocky Outcrop,Tern,38
707,4/15/2011,III Rocky Outcrop,Unidentified Gull,45
708,4/16/2011,I,Dogs On Leash,1
709,4/16/2011,I,People,127
710,4/16/2011,I,Snowy Egret,1
711,4/16/2011,I,Western Gull,1
712,4/16/2011,II,Great Blue Heron,1
713,4/16/2011,II,People,38
714,4/16/2011,II,Wandering Tattler,1
715,4/16/2011,III,Great Egret,2
716,4/16/2011,III,People,0
717,4/16/2011,III,Snowy Egret,1
718,4/16/2011,III,Western Gull,1
719,4/16/2011,III Boulders,Snowy Egret,1
720,4/16/2011,III Rocky Outcrop,Brown Pelican,1
721,4/16/2011,III Rocky Outcrop,Tern,44
722,4/16/2011,III Rocky Outcrop,Unidentified Gull,15
723,10/24/2011,I,People,56
724,10/24/2011,I,Spotted Sandpiper,1
725,10/24/2011,I,Western Gull,3
726,10/24/2011,II,People,0
727,10/24/2011,II,Spotted Sandpiper,3
728,10/24/2011,II,Western Gull,1
729,10/24/2011,III,Black Phoebe,3
730,10/24/2011,III,Great Blue Heron,1
731,10/24/2011,III,Great Egret,1
732,10/24/2011,III,Juvenile Gull,1
733,10/24/2011,III,People,0
734,10/24/2011,III,Snowy Egret,4
735,10/24/2011,III,Spotted Sandpiper,1
736,10/24/2011,III,Unidentified Gull,1
737,10/24/2011,III,Western Gull,1
738,10/24/2011,III Boulders,People,0
739,10/24/2011,III Boulders,Western Gull,1
740,10/24/2011,III Rocky Outcrop,Brown Pelican,0
741,10/24/2011,III Rocky Outcrop,Cormorant,2
742,10/24/2011,III Rocky Outcrop,Tern,16
743,10/24/2011,III Rocky Outcrop,Unidentified Gull,77
744,10/25/2011,I,People,27
745,10/25/2011,I,Western Gull,1
746,10/25/2011,II,Great Egret,1
747,10/25/2011,II,People,29
748,10/25/2011,II,Spotted Sandpiper,1
749,10/25/2011,II,Western Gull,2
750,10/25/2011,II,Yellow Rumped Warbler,2
751,10/25/2011,III,Black Phoebe,1
752,10/25/2011,III,People,9
753,10/25/2011,III,Snowy Egret,8
754,10/25/2011,III,Spotted Sandpiper,3
755,10/25/2011,III,Western Gull,2
756,10/25/2011,III Boulders,People,0
757,10/25/2011,III Boulders,Snowy Egret,1
758,10/25/2011,III Rocky Outcrop,Brown Pelican,0
759,10/25/2011,III Rocky Outcrop,Cormorant,0
760,10/25/2011,III Rocky Outcrop,Tern,17
761,10/25/2011,III Rocky Outcrop,Unidentified Gull,60
762,11/10/2011,I,Great Blue Heron,1
763,11/10/2011,I,People,36
764,11/10/2011,I,Snowy Egret,6
765,11/10/2011,I,Spotted Sandpiper,1
766,11/10/2011,I,Wandering Tattler,1
767,11/10/2011,II,Black Phoebe,1
768,11/10/2011,II,People,6
769,11/10/2011,II,Snowy Egret,2
770,11/10/2011,II,Spotted Sandpiper,1
771,11/10/2011,II,Wandering Tattler,1
772,11/10/2011,II,Western Gull,2
773,11/10/2011,III,Great Egret,1
774,11/10/2011,III,Juvenile Gull,22
775,11/10/2011,III,People,1
776,11/10/2011,III,Ring-Billed Gull,12
777,11/10/2011,III,Snowy Egret,5
778,11/10/2011,III,Tern,55
779,11/10/2011,III,Western Gull,11
780,11/10/2011,III Boulders,People,0
781,11/10/2011,III Boulders,Snowy Egret,1
782,11/10/2011,III Rocky Outcrop,Brown Pelican,17
783,11/10/2011,III Rocky Outcrop,Cormorant,0
784,11/10/2011,III Rocky Outcrop,Tern,0
785,11/10/2011,III Rocky Outcrop,Unidentified Gull,85
786,11/11/2011,I,Dogs On Leash,4
787,11/11/2011,I,People,70
788,11/11/2011,I,Spotted Sandpiper,2
789,11/11/2011,I,Western Gull,2
790,11/11/2011,II,People,48
791,11/11/2011,II,Wandering Tattler,1
792,11/11/2011,II,Western Gull,2
793,11/11/2011,III,Black Phoebe,2
794,11/11/2011,III,Great Blue Heron,2
795,11/11/2011,III,Great Egret,1
796,11/11/2011,III,Juvenile Gull,6
797,11/11/2011,III,People,0
798,11/11/2011,III,Snowy Egret,12
799,11/11/2011,III,Western Gull,1
800,11/11/2011,III Boulders,Snowy Egret,1
801,11/11/2011,III Rocky Outcrop,Brown Pelican,33
802,11/11/2011,III Rocky Outcrop,Cormorant,0
803,11/11/2011,III Rocky Outcrop,Tern,18
804,11/11/2011,III Rocky Outcrop,Unidentified Gull,61
805,11/22/2011,I,People,65
806,11/22/2011,I,Snowy Egret,1
807,11/22/2011,I,Spotted Sandpiper,2
808,11/22/2011,I,Western Gull,2
809,11/22/2011,II,Black Phoebe,2
810,11/22/2011,II,People,14
811,11/22/2011,II,Say's Phoebe,1
812,11/22/2011,II,Snowy Egret,6
813,11/22/2011,II,Western Gull,1
814,11/22/2011,III,California Gull,1
815,11/22/2011,III,Great Blue Heron,1
816,11/22/2011,III,Great Egret,1
817,11/22/2011,III,Juvenile Gull,2
818,11/22/2011,III,People,0
819,11/22/2011,III,Snowy Egret,12
820,11/22/2011,III,Spotted Sandpiper,2
821,11/22/2011,III,Tern,35
822,11/22/2011,III,Western Gull,31
823,11/22/2011,III Boulders,People,0
824,11/22/2011,III Boulders,Snowy Egret,1
825,11/22/2011,III Rocky Outcrop,Brown Pelican,5
826,11/22/2011,III Rocky Outcrop,Double Crested Cormorant,5
827,11/22/2011,III Rocky Outcrop,Snowy Egret,2
828,11/22/2011,III Rocky Outcrop,Tern,5
829,11/22/2011,III Rocky Outcrop,Unidentified Gull,48
830,11/23/2011,I,Cormorant,1
831,11/23/2011,I,People,80
832,11/23/2011,I,Snowy Egret,3
833,11/23/2011,I,Western Gull,1
834,11/23/2011,II,People,45
835,11/23/2011,II,Spotted Sandpiper,1
836,11/23/2011,II,Western Gull,1
837,11/23/2011,II,Yellow Rumped Warbler,1
838,11/23/2011,III,Great Blue Heron,2
839,11/23/2011,III,Great Egret,2
840,11/23/2011,III,Heerman's Gull,2
841,11/23/2011,III,Juvenile Gull,3
842,11/23/2011,III,People,0
843,11/23/2011,III,Say's Phoebe,1
844,11/23/2011,III,Snowy Egret,2
845,11/23/2011,III,Spotted Sandpiper,1
846,11/23/2011,III,Tern,12
847,11/23/2011,III,Unidentified Gull,4
848,11/23/2011,III,Western Gull,2
849,11/23/2011,III Boulders,People,0
850,11/23/2011,III Boulders,Snowy Egret,1
851,11/23/2011,III Rocky Outcrop,Brown Pelican,14
852,11/23/2011,III Rocky Outcrop,Cormorant,4
853,11/23/2011,III Rocky Outcrop,Tern,0
854,11/23/2011,III Rocky Outcrop,Unidentified Gull,48
855,12/7/2011,I,People,29
856,12/7/2011,I,Snowy Egret,2
857,12/7/2011,I,Western Gull,2
858,12/7/2011,II,Black Phoebe,1
859,12/7/2011,II,Great Blue Heron,1
860,12/7/2011,II,People,0
861,12/7/2011,II,Say's Phoebe,1
862,12/7/2011,II,Snowy Egret,1
863,12/7/2011,II,Spotted Sandpiper,1
864,12/7/2011,II,Western Gull,2
865,12/7/2011,III,Black Oystercatcher,1
866,12/7/2011,III,California Gull,1
867,12/7/2011,III,Great Blue Heron,1
868,12/7/2011,III,Great Egret,1
869,12/7/2011,III,Juvenile Gull,5
870,12/7/2011,III,People,0
871,12/7/2011,III,Say's Phoebe,2
872,12/7/2011,III,Snowy Egret,8
873,12/7/2011,III,Spotted Sandpiper,1
874,12/7/2011,III,Western Gull,4
875,12/7/2011,III Boulders,Bird,0
876,12/7/2011,III Boulders,People,0
877,12/7/2011,III Rocky Outcrop,Brown Pelican,4
878,12/7/2011,III Rocky Outcrop,Cormorant,3
879,12/7/2011,III Rocky Outcrop,Tern,21
880,12/7/2011,III Rocky Outcrop,Unidentified Gull,115
881,12/8/2011,I,Black Phoebe,1
882,12/8/2011,I,People,44
883,12/8/2011,I,Western Gull,2
884,12/8/2011,II,Black Phoebe,2
885,12/8/2011,II,California Towhee,1
886,12/8/2011,II,Great Blue Heron,1
887,12/8/2011,II,People,1
888,12/8/2011,II,Say's Phoebe,1
889,12/8/2011,II,Snowy Egret,2
890,12/8/2011,II,Song sparrow,1
891,12/8/2011,II,Western Gull,1
892,12/8/2011,III,Black Phoebe,1
893,12/8/2011,III,Great Egret,1
894,12/8/2011,III,Juvenile Gull,1
895,12/8/2011,III,People,2
896,12/8/2011,III,Snowy Egret,2
897,12/8/2011,III,Spotted Sandpiper,1
898,12/8/2011,III,Tern,6
899,12/8/2011,III,Western Gull,2
900,12/8/2011,III Boulders,People,0
901,12/8/2011,III Boulders,Spotted Sandpiper,1
902,12/8/2011,III Rocky Outcrop,Brown Pelican,22
903,12/8/2011,III Rocky Outcrop,Cormorant,3
904,12/8/2011,III Rocky Outcrop,Snowy Egret,2
905,12/8/2011,III Rocky Outcrop,Tern,39
906,12/8/2011,III Rocky Outcrop,Unidentified Gull,101
907,12/9/2011,I,Great Blue Heron,1
908,12/9/2011,I,People,22
909,12/9/2011,I,Snowy Egret,1
910,12/9/2011,I,Western Gull,1
911,12/9/2011,II,Great Blue Heron,1
912,12/9/2011,II,People,1
913,12/9/2011,II,Unidentified Bird (non-gull),1
914,12/9/2011,II,Western Gull,3
915,12/9/2011,III,Black Phoebe,1
916,12/9/2011,III,Brown Pelican,1
917,12/9/2011,III,Cormorant,2
918,12/9/2011,III,People,0
919,12/9/2011,III,Snowy Egret,5
920,12/9/2011,III,Tern,11
921,12/9/2011,III,Western Gull,24
922,12/9/2011,III Boulders,Great Egret,1
923,12/9/2011,III Boulders,People,0
924,12/9/2011,III Rocky Outcrop,Brown Pelican,25
925,12/9/2011,III Rocky Outcrop,Cormorant,1
926,12/9/2011,III Rocky Outcrop,Tern,35
927,12/9/2011,III Rocky Outcrop,Unidentified Gull,100
928,12/11/2011,I,People,52
929,12/11/2011,I,Western Gull,2
930,12/11/2011,II,People,3
931,12/11/2011,II,Spotted Sandpiper,1
932,12/11/2011,II,Western Gull,2
933,12/11/2011,III,Black Phoebe,3
934,12/11/2011,III,Great Blue Heron,2
935,12/11/2011,III,Great Egret,1
936,12/11/2011,III,People,2
937,12/11/2011,III,Snowy Egret,10
938,12/11/2011,III,Wandering Tattler,2
939,12/11/2011,III,Western Gull,6
940,12/11/2011,III Boulders,Bird,0
941,12/11/2011,III Rocky Outcrop,Brown Pelican,4
942,12/11/2011,III Rocky Outcrop,Cormorant,0
943,12/11/2011,III Rocky Outcrop,Tern,17
944,12/11/2011,III Rocky Outcrop,Unidentified Gull,90
945,12/21/2011,I,Dogs On Leash,1
946,12/21/2011,I,People,79
947,12/21/2011,I,Spotted Sandpiper,2
948,12/21/2011,I,Western Gull,1
949,12/21/2011,II,People,15
950,12/21/2011,II,Snowy Egret,1
951,12/21/2011,III,Black Phoebe,1
952,12/21/2011,III,Cormorant,1
953,12/21/2011,III,Great Blue Heron,1
954,12/21/2011,III,Great Egret,1
955,12/21/2011,III,People,0
956,12/21/2011,III,Snowy Egret,8
957,12/21/2011,III,Unidentified Gull,3
958,12/21/2011,III,Wandering Tattler,1
959,12/21/2011,III,Western Gull,2
960,12/21/2011,III Boulders,Bird,0
961,12/21/2011,III Boulders,People,0
962,12/21/2011,III Rocky Outcrop,Brown Pelican,15
963,12/21/2011,III Rocky Outcrop,Cormorant,7
964,12/21/2011,III Rocky Outcrop,Tern,8
965,12/21/2011,III Rocky Outcrop,Unidentified Gull,46
966,12/22/2011,I,People,104
967,12/22/2011,I,Spotted Sandpiper,1
968,12/22/2011,I,Western Gull,1
969,12/22/2011,II,Great Blue Heron,1
970,12/22/2011,II,People,18
971,12/22/2011,II,Western Gull,1
972,12/22/2011,III,Black Phoebe,1
973,12/22/2011,III,California Gull,3
974,12/22/2011,III,Cormorant,2
975,12/22/2011,III,Great Egret,1
976,12/22/2011,III,Juvenile Gull,2
977,12/22/2011,III,People,0
978,12/22/2011,III,Snowy Egret,3
979,12/22/2011,III,Tern,3
980,12/22/2011,III,Western Gull,5
981,12/22/2011,III Boulders,Bird,0
982,12/22/2011,III Rocky Outcrop,Brown Pelican,7
983,12/22/2011,III Rocky Outcrop,Cormorant,6
984,12/22/2011,III Rocky Outcrop,Great Egret,1
985,12/22/2011,III Rocky Outcrop,Tern,12
986,12/22/2011,III Rocky Outcrop,Unidentified Gull,95
987,12/23/2011,I,Dogs On Leash,1
988,12/23/2011,I,People,118
989,12/23/2011,I,Snowy Egret,1
990,12/23/2011,I,Western Gull,1
991,12/23/2011,II,Dogs On Leash,1
992,12/23/2011,II,Juvenile Gull,1
993,12/23/2011,II,People,32
994,12/23/2011,II,Ring-Billed Gull,1
995,12/23/2011,II,Snowy Egret,1
996,12/23/2011,II,Western Gull,1
997,12/23/2011,III,Black Phoebe,2
998,12/23/2011,III,California Gull,1
999,12/23/2011,III,Great Blue Heron,1
1000,12/23/2011,III,Great Egret,1
1001,12/23/2011,III,Juvenile Gull,6
1002,12/23/2011,III,People,0
1003,12/23/2011,III,Snowy Egret,7
1004,12/23/2011,III,Western Gull,4
1005,12/23/2011,III Boulders,Bird,0
1006,12/23/2011,III Boulders,People,0
1007,12/23/2011,III Rocky Outcrop,Brown Pelican,8
1008,12/23/2011,III Rocky Outcrop,Cormorant,3
1009,12/23/2011,III Rocky Outcrop,Tern,18
1010,12/23/2011,III Rocky Outcrop,Unidentified Gull,195
1011,12/24/2011,I,People,80
1012,12/24/2011,I,Snowy Egret,2
1013,12/24/2011,I,Western Gull,1
1014,12/24/2011,II,Bird,0
1015,12/24/2011,II,People,27
1016,12/24/2011,III,Black Phoebe,3
1017,12/24/2011,III,California Gull,6
1018,12/24/2011,III,Cormorant,1
1019,12/24/2011,III,Great Blue Heron,2
1020,12/24/2011,III,Juvenile Gull,4
1021,12/24/2011,III,People,0
1022,12/24/2011,III,Say's Phoebe,1
1023,12/24/2011,III,Snowy Egret,5
1024,12/24/2011,III,Western Gull,4
1025,12/24/2011,III Boulders,Great Blue Heron,1
1026,12/24/2011,III Boulders,Juvenile Gull,1
1027,12/24/2011,III Rocky Outcrop,Brown Pelican,9
1028,12/24/2011,III Rocky Outcrop,Cormorant,1
1029,12/24/2011,III Rocky Outcrop,Tern,28
1030,12/24/2011,III Rocky Outcrop,Unidentified Gull,147
1031,1/6/2012,I,Black Turnstone,1
1032,1/6/2012,I,Dogs On Leash,1
1033,1/6/2012,I,People,61
1034,1/6/2012,I,Snowy Egret,1
1035,1/6/2012,I,Spotted Sandpiper,1
1036,1/6/2012,I,Western Gull,1
1037,1/6/2012,II,Black Phoebe,1
1038,1/6/2012,II,Black Turnstone,3
1039,1/6/2012,II,People,10
1040,1/6/2012,II,Spotted Sandpiper,1
1041,1/6/2012,II,Unidentified Gull,2
1042,1/6/2012,II,Wandering Tattler,2
1043,1/6/2012,II,Western Gull,2
1044,1/6/2012,III,Great Egret,2
1045,1/6/2012,III,People,0
1046,1/6/2012,III Boulders,Bird,0
1047,1/6/2012,III Rocky Outcrop,Brown Pelican,7
1048,1/6/2012,III Rocky Outcrop,Cormorant,0
1049,1/6/2012,III Rocky Outcrop,Tern,17
1050,1/6/2012,III Rocky Outcrop,Unidentified Gull,42
1051,1/7/2012,I,Black Turnstone,1
1052,1/7/2012,I,Great Egret,1
1053,1/7/2012,I,People,113
1054,1/7/2012,I,Snowy Egret,2
1055,1/7/2012,I,Spotted Sandpiper,1
1056,1/7/2012,II,Black Phoebe,1
1057,1/7/2012,II,People,17
1058,1/7/2012,II,Spotted Sandpiper,1
1059,1/7/2012,II,Western Gull,2
1060,1/7/2012,III,Black Phoebe,1
1061,1/7/2012,III,Great Blue Heron,1
1062,1/7/2012,III,Great Egret,2
1063,1/7/2012,III,People,0
1064,1/7/2012,III,Snowy Egret,7
1065,1/7/2012,III,Spotted Sandpiper,1
1066,1/7/2012,III,Wandering Tattler,2
1067,1/7/2012,III,Western Gull,2
1068,1/7/2012,III Boulders,Cormorant,1
1069,1/7/2012,III Boulders,Western Gull,1
1070,1/7/2012,III Rocky Outcrop,Brown Pelican,1
1071,1/7/2012,III Rocky Outcrop,Cormorant,0
1072,1/7/2012,III Rocky Outcrop,Tern,29
1073,1/7/2012,III Rocky Outcrop,Unidentified Gull,69
1074,1/8/2012,I,Great Egret,1
1075,1/8/2012,I,People,96
1076,1/8/2012,I,Western Gull,2
1077,1/8/2012,II,Black Phoebe,1
1078,1/8/2012,II,California Gull,0
1079,1/8/2012,II,Cormorant,0
1080,1/8/2012,II,Herring Gull,1
1081,1/8/2012,II,People,23
1082,1/8/2012,II,Snowy Egret,1
1083,1/8/2012,II,Wandering Tattler,2
1084,1/8/2012,II,Western Gull,6
1085,1/8/2012,III,California Gull,1
1086,1/8/2012,III,Cormorant,1
1087,1/8/2012,III,People,2
1088,1/8/2012,III,Snowy Egret,5
1089,1/8/2012,III,Spotted Sandpiper,2
1090,1/8/2012,III,Western Gull,6
1091,1/8/2012,III Boulders,Cormorant,1
1092,1/8/2012,III Boulders,Snowy Egret,1
1093,1/8/2012,III Boulders,Western Gull,10
1094,1/8/2012,III Rocky Outcrop,Brown Pelican,13
1095,1/8/2012,III Rocky Outcrop,Cormorant,1
1096,1/8/2012,III Rocky Outcrop,Tern,29
1097,1/8/2012,III Rocky Outcrop,Unidentified Gull,106
1098,1/9/2012,I,People,37
1099,1/9/2012,I,Western Gull,2
1100,1/9/2012,II,Great Egret,1
1101,1/9/2012,II,People,6
1102,1/9/2012,II,Western Gull,2
1103,1/9/2012,III,Great Blue Heron,1
1104,1/9/2012,III,Great Egret,3
1105,1/9/2012,III,Juvenile Gull,2
1106,1/9/2012,III,People,0
1107,1/9/2012,III,Snowy Egret,3
1108,1/9/2012,III,Unidentified Gull,2
1109,1/9/2012,III,Western Gull,4
1110,1/9/2012,III Boulders,Bird,0
1111,1/9/2012,III Rocky Outcrop,Brown Pelican,7
1112,1/9/2012,III Rocky Outcrop,Cormorant,2
1113,1/9/2012,III Rocky Outcrop,Tern,35
1114,1/9/2012,III Rocky Outcrop,Unidentified Gull,100
1115,1/18/2012,I,Dogs On Leash,1
1116,1/18/2012,I,People,57
1117,1/18/2012,I,Spotted Sandpiper,1
1118,1/18/2012,I,Wandering Tattler,1
1119,1/18/2012,I,Western Gull,2
1120,1/18/2012,II,Great Blue Heron,1
1121,1/18/2012,II,People,3
1122,1/18/2012,II,Spotted Sandpiper,1
1123,1/18/2012,II,Western Gull,1
1124,1/18/2012,III,Black Phoebe,1
1125,1/18/2012,III,People,0
1126,1/18/2012,III,Western Gull,2
1127,1/18/2012,III Boulders,Cormorant,1
1128,1/18/2012,III Rocky Outcrop,Brown Pelican,8
1129,1/18/2012,III Rocky Outcrop,Cormorant,5
1130,1/18/2012,III Rocky Outcrop,Snowy Egret,1
1131,1/18/2012,III Rocky Outcrop,Tern,12
1132,1/18/2012,III Rocky Outcrop,Unidentified Gull,110
1133,1/20/2012,I,People,58
1134,1/20/2012,I,Western Gull,1
1135,1/20/2012,II,Great Egret,1
1136,1/20/2012,II,People,13
1137,1/20/2012,II,Ring-Billed Gull,1
1138,1/20/2012,II,Snowy Egret,2
1139,1/20/2012,II,Western Gull,2
1140,1/20/2012,III,Great Blue Heron,1
1141,1/20/2012,III,Great Egret,3
1142,1/20/2012,III,Juvenile Gull,1
1143,1/20/2012,III,People,3
1144,1/20/2012,III,Snowy Egret,6
1145,1/20/2012,III,Western Gull,2
1146,1/20/2012,III Boulders,Bird,0
1147,1/20/2012,III Rocky Outcrop,Brown Pelican,5
1148,1/20/2012,III Rocky Outcrop,Cormorant,7
1149,1/20/2012,III Rocky Outcrop,Tern,7
1150,1/20/2012,III Rocky Outcrop,Unidentified Gull,54
1151,1/21/2012,I,People,63
1152,1/21/2012,I,Western Gull,3
1153,1/21/2012,II,Great Blue Heron,1
1154,1/21/2012,II,People,7
1155,1/21/2012,II,Snowy Egret,1
1156,1/21/2012,II,Western Gull,1
1157,1/21/2012,III,Black Phoebe,1
1158,1/21/2012,III,Great Egret,1
1159,1/21/2012,III,Juvenile Gull,4
1160,1/21/2012,III,People,0
1161,1/21/2012,III,Snowy Egret,4
1162,1/21/2012,III,Spotted Sandpiper,2
1163,1/21/2012,III,Western Gull,3
1164,1/21/2012,III Boulders,Bird,0
1165,1/21/2012,III Rocky Outcrop,Brown Pelican,28
1166,1/21/2012,III Rocky Outcrop,Cormorant,3
1167,1/21/2012,III Rocky Outcrop,Tern,37
1168,1/21/2012,III Rocky Outcrop,Unidentified Gull,129
1169,1/22/2012,I,Black Turnstone,2
1170,1/22/2012,I,People,87
1171,1/22/2012,I,Spotted Sandpiper,1
1172,1/22/2012,I,Unidentified Gull,1
1173,1/22/2012,II,Black Turnstone,1
1174,1/22/2012,II,People,22
1175,1/22/2012,II,Unidentified Gull,2
1176,1/22/2012,II,Wandering Tattler,1
1177,1/22/2012,III,Black Phoebe,3
1178,1/22/2012,III,Great Blue Heron,1
1179,1/22/2012,III,Great Egret,2
1180,1/22/2012,III,People,13
1181,1/22/2012,III,Snowy Egret,10
1182,1/22/2012,III,Unidentified Gull,7
1183,1/22/2012,III Boulders,Great Blue Heron,1
1184,1/22/2012,III Rocky Outcrop,Brown Pelican,7
1185,1/22/2012,III Rocky Outcrop,Tern,37
1186,1/22/2012,III Rocky Outcrop,Unidentified Gull,79
1187,1/23/2012,I,Great Egret,2
1188,1/23/2012,I,People,10
1189,1/23/2012,I,Snowy Egret,2
1190,1/23/2012,I,Spotted Sandpiper,1
1191,1/23/2012,I,Western Gull,2
1192,1/23/2012,II,Black Phoebe,1
1193,1/23/2012,II,People,0
1194,1/23/2012,II,Snowy Egret,3
1195,1/23/2012,II,Wandering Tattler,1
1196,1/23/2012,II,Western Gull,2
1197,1/23/2012,III,Great Blue Heron,1
1198,1/23/2012,III,Great Egret,2
1199,1/23/2012,III,People,0
1200,1/23/2012,III,Snowy Egret,6
1201,1/23/2012,III,Western Gull,6
1202,1/23/2012,III Boulders,Great Blue Heron,2
1203,1/23/2012,III Rocky Outcrop,Brown Pelican,21
1204,1/23/2012,III Rocky Outcrop,Cormorant,4
1205,1/23/2012,III Rocky Outcrop,Tern,42
1206,1/23/2012,III Rocky Outcrop,Unidentified Gull,220
1207,2/3/2012,I,People,41
1208,2/3/2012,I,Snowy Egret,2
1209,2/3/2012,I,Spotted Sandpiper,2
1210,2/3/2012,I,Western Gull,1
1211,2/3/2012,II,Black Turnstone,2
1212,2/3/2012,II,People,11
1213,2/3/2012,II,Snowy Egret,1
1214,2/3/2012,II,Western Gull,1
1215,2/3/2012,III,Black Phoebe,1
1216,2/3/2012,III,Great Blue Heron,1
1217,2/3/2012,III,Juvenile Gull,3
1218,2/3/2012,III,People,5
1219,2/3/2012,III,Snowy Egret,5
1220,2/3/2012,III,Western Gull,5
1221,2/3/2012,III Boulders,Western Gull,2
1222,2/3/2012,III Rocky Outcrop,Brown Pelican,2
1223,2/3/2012,III Rocky Outcrop,Cormorant,3
1224,2/3/2012,III Rocky Outcrop,Great Egret,1
1225,2/3/2012,III Rocky Outcrop,Tern,11
1226,2/3/2012,III Rocky Outcrop,Unidentified Gull,17
1227,2/4/2012,I,People,127
1228,2/4/2012,I,Snowy Egret,1
1229,2/4/2012,I,Spotted Sandpiper,1
1230,2/4/2012,II,Great Blue Heron,1
1231,2/4/2012,II,People,22
1232,2/4/2012,II,Snowy Egret,2
1233,2/4/2012,III,Black Phoebe,2
1234,2/4/2012,III,California Gull,1
1235,2/4/2012,III,Great Blue Heron,1
1236,2/4/2012,III,Great Egret,2
1237,2/4/2012,III,Juvenile Gull,4
1238,2/4/2012,III,People,0
1239,2/4/2012,III,Snowy Egret,3
1240,2/4/2012,III,Spotted Sandpiper,1
1241,2/4/2012,III,Western Gull,1
1242,2/4/2012,III Boulders,Double Crested Cormorant,2
1243,2/4/2012,III Rocky Outcrop,Brown Pelican,1
1244,2/4/2012,III Rocky Outcrop,Cormorant,1
1245,2/4/2012,III Rocky Outcrop,Tern,15
1246,2/4/2012,III Rocky Outcrop,Unidentified Gull,50
1247,2/5/2012,I,People,115
1248,2/5/2012,I,Snowy Egret,1
1249,2/5/2012,I,Western Gull,2
1250,2/5/2012,II,Black Phoebe,1
1251,2/5/2012,II,Black Turnstone,2
1252,2/5/2012,II,People,20
1253,2/5/2012,II,Wandering Tattler,1
1254,2/5/2012,II,Western Gull,3
1255,2/5/2012,III,Black Phoebe,1
1256,2/5/2012,III,Great Blue Heron,3
1257,2/5/2012,III,Great Egret,1
1258,2/5/2012,III,People,7
1259,2/5/2012,III,Snowy Egret,7
1260,2/5/2012,III Boulders,Bird,0
1261,2/5/2012,III Boulders,People,0
